,Musicas,Palavras
1573,morena-do-mar,Eu
1574,morena-do-mar,disse
1575,morena-do-mar,que
1576,morena-do-mar,ia
1577,morena-do-mar,voltar
1578,morena-do-mar,"Ai,eu"
1579,morena-do-mar,disse
1580,morena-do-mar,que
1581,morena-do-mar,ia
1582,morena-do-mar,"chegar,"
1583,morena-do-mar,Cheguei
1584,morena-do-mar,Ô
1585,morena-do-mar,morena
1586,morena-do-mar,do
1587,morena-do-mar,"mar,"
1588,morena-do-mar,oi
1589,morena-do-mar,"eu,"
1590,morena-do-mar,Ô
1591,morena-do-mar,morena
1592,morena-do-mar,do
1593,morena-do-mar,mar
1594,morena-do-mar,Ô
1595,morena-do-mar,morena
1596,morena-do-mar,do
1597,morena-do-mar,"mar,sou"
1598,morena-do-mar,eu
1599,morena-do-mar,que
1600,morena-do-mar,acabei
1601,morena-do-mar,de
1602,morena-do-mar,chegar
1603,morena-do-mar,Ô
1604,morena-do-mar,morena
1605,morena-do-mar,do
1606,morena-do-mar,mar
1607,morena-do-mar,Eu
1608,morena-do-mar,disse
1609,morena-do-mar,que
1610,morena-do-mar,ia
1611,morena-do-mar,voltar
1612,morena-do-mar,"Ai,eu"
1613,morena-do-mar,disse
1614,morena-do-mar,que
1615,morena-do-mar,ia
1616,morena-do-mar,"chegar,"
1617,morena-do-mar,Cheguei
1618,morena-do-mar,Para
1619,morena-do-mar,te
1620,morena-do-mar,agradar
1621,morena-do-mar,"Ai,eu"
1622,morena-do-mar,trouxe
1623,morena-do-mar,os
1624,morena-do-mar,peixinhos
1625,morena-do-mar,do
1626,morena-do-mar,mar
1627,morena-do-mar,Morena
1628,morena-do-mar,Para
1629,morena-do-mar,te
1630,morena-do-mar,"enfeitar,"
1631,morena-do-mar,Eu
1632,morena-do-mar,trouxe
1633,morena-do-mar,as
1634,morena-do-mar,conchinhas
1635,morena-do-mar,do
1636,morena-do-mar,mar
1637,morena-do-mar,As
1638,morena-do-mar,estrelas
1639,morena-do-mar,do
1640,morena-do-mar,céu
1641,morena-do-mar,Morena
1642,morena-do-mar,E
1643,morena-do-mar,as
1644,morena-do-mar,estrelas
1645,morena-do-mar,do
1646,morena-do-mar,mar
1647,morena-do-mar,"Ai,as"
1648,morena-do-mar,pratas
1649,morena-do-mar,e
1650,morena-do-mar,os
1651,morena-do-mar,ouros
1652,morena-do-mar,de
1653,morena-do-mar,Iemanjá
1654,morena-do-mar,"Ai,as"
1655,morena-do-mar,pratas
1656,morena-do-mar,e
1657,morena-do-mar,os
1658,morena-do-mar,ouros
1659,morena-do-mar,de
1660,morena-do-mar,Iemanjá
1661,morena-do-mar,None
1755,o-mar,É
1756,o-mar,"bonito,"
1757,o-mar,é
1758,o-mar,bonito
1759,o-mar,Nunca
1760,o-mar,sabe
1761,o-mar,se
1762,o-mar,"volta,"
1763,o-mar,nem
1764,o-mar,sabe
1765,o-mar,se
1766,o-mar,fica
1767,o-mar,Quanta
1768,o-mar,gente
1769,o-mar,perdeu
1770,o-mar,seus
1771,o-mar,maridos
1772,o-mar,seus
1773,o-mar,filhos
1774,o-mar,Nas
1775,o-mar,ondas
1776,o-mar,do
1777,o-mar,mar
1778,o-mar,É
1779,o-mar,"bonito,"
1780,o-mar,é
1781,o-mar,bonito
1782,o-mar,Saia
1783,o-mar,no
1784,o-mar,barco
1785,o-mar,Seis
1786,o-mar,horas
1787,o-mar,da
1788,o-mar,tarde
1789,o-mar,Só
1790,o-mar,vinha
1791,o-mar,na
1792,o-mar,hora
1793,o-mar,do
1794,o-mar,sol
1795,o-mar,raiá
1796,o-mar,E
1797,o-mar,mais
1798,o-mar,do
1799,o-mar,que
1800,o-mar,todas
1801,o-mar,Rosinha
1802,o-mar,de
1803,o-mar,Chica
1804,o-mar,A
1805,o-mar,mais
1806,o-mar,bonitinha
1807,o-mar,E
1808,o-mar,mais
1809,o-mar,bem
1810,o-mar,feitinha
1811,o-mar,De
1812,o-mar,todas
1813,o-mar,as
1814,o-mar,mocinha
1815,o-mar,lá
1816,o-mar,do
1817,o-mar,arraiá
1818,o-mar,Seis
1819,o-mar,horas
1820,o-mar,da
1821,o-mar,tarde
1822,o-mar,Passou
1823,o-mar,toda
1824,o-mar,a
1825,o-mar,noite
1826,o-mar,Não
1827,o-mar,veio
1828,o-mar,na
1829,o-mar,hora
1830,o-mar,do
1831,o-mar,sol
1832,o-mar,raiá
1833,o-mar,Deram
1834,o-mar,com
1835,o-mar,o
1836,o-mar,corpo
1837,o-mar,de
1838,o-mar,Pedro
1839,o-mar,Jogado
1840,o-mar,na
1841,o-mar,praia
1842,o-mar,Roído
1843,o-mar,de
1844,o-mar,peixe
1845,o-mar,Sem
1846,o-mar,barco
1847,o-mar,sem
1848,o-mar,nada
1849,o-mar,Num
1850,o-mar,canto
1851,o-mar,bem
1852,o-mar,longe
1853,o-mar,lá
1854,o-mar,do
1855,o-mar,arraiá
1856,o-mar,Que
1857,o-mar,era
1858,o-mar,bonita
1859,o-mar,Agora
1860,o-mar,parece
1861,o-mar,Que
1862,o-mar,endoideceu
1863,o-mar,Vive
1864,o-mar,na
1865,o-mar,beira
1866,o-mar,da
1867,o-mar,praia
1868,o-mar,Olhando
1869,o-mar,pras
1870,o-mar,ondas
1871,o-mar,Andando
1872,o-mar,rondando
1873,o-mar,Dizendo
1874,o-mar,baixinho
1875,o-mar,"Morreu,"
1876,o-mar,"morreu,"
1877,o-mar,"morreu,"
1878,o-mar,oh...
1879,o-mar,None
1950,365-igrejas,Numa
1951,365-igrejas,eu
1952,365-igrejas,me
1953,365-igrejas,batizei
1954,365-igrejas,Na
1955,365-igrejas,segunda
1956,365-igrejas,eu
1957,365-igrejas,me
1958,365-igrejas,crismei
1959,365-igrejas,Na
1960,365-igrejas,terceira
1961,365-igrejas,eu
1962,365-igrejas,vou
1963,365-igrejas,casar
1964,365-igrejas,com
1965,365-igrejas,uma
1966,365-igrejas,mulher
1967,365-igrejas,que
1968,365-igrejas,eu
1969,365-igrejas,quero
1970,365-igrejas,bem
1971,365-igrejas,(2X)
1972,365-igrejas,Numa
1973,365-igrejas,eu
1974,365-igrejas,me
1975,365-igrejas,batizei
1976,365-igrejas,Na
1977,365-igrejas,segunda
1978,365-igrejas,eu
1979,365-igrejas,me
1980,365-igrejas,crismei
1981,365-igrejas,Na
1982,365-igrejas,terceira
1983,365-igrejas,eu
1984,365-igrejas,vou
1985,365-igrejas,casar
1986,365-igrejas,com
1987,365-igrejas,uma
1988,365-igrejas,mulher
1989,365-igrejas,que
1990,365-igrejas,eu
1991,365-igrejas,quero
1992,365-igrejas,bem
1993,365-igrejas,(2X)
1994,365-igrejas,Me
1995,365-igrejas,nascer
1996,365-igrejas,um
1997,365-igrejas,bacuri
1998,365-igrejas,Vou
1999,365-igrejas,me
2000,365-igrejas,embora
2001,365-igrejas,pra
2002,365-igrejas,"Bahia,"
2003,365-igrejas,vou.
2004,365-igrejas,Vou
2005,365-igrejas,batizar
2006,365-igrejas,no
2007,365-igrejas,Bonfim
2008,365-igrejas,Mas
2009,365-igrejas,se
2010,365-igrejas,for
2011,365-igrejas,me
2012,365-igrejas,parecendo
2013,365-igrejas,Que
2014,365-igrejas,os
2015,365-igrejas,meninos
2016,365-igrejas,vão
2017,365-igrejas,nascendo
2018,365-igrejas,Por
2019,365-igrejas,cada
2020,365-igrejas,uma
2021,365-igrejas,igreja
2022,365-igrejas,que
2023,365-igrejas,tem
2024,365-igrejas,lá
2025,365-igrejas,Sou
2026,365-igrejas,obrigado
2027,365-igrejas,a
2028,365-igrejas,comprar
2029,365-igrejas,minha
2030,365-igrejas,Passagem
2031,365-igrejas,pra
2032,365-igrejas,voltar
2033,365-igrejas,pra
2034,365-igrejas,"cá,"
2035,365-igrejas,não
2036,365-igrejas,é....
2037,365-igrejas,Numa
2038,365-igrejas,eu
2039,365-igrejas,me
2040,365-igrejas,batizei
2041,365-igrejas,Na
2042,365-igrejas,segunda
2043,365-igrejas,eu
2044,365-igrejas,me
2045,365-igrejas,crismei
2046,365-igrejas,Na
2047,365-igrejas,terceira
2048,365-igrejas,eu
2049,365-igrejas,vou
2050,365-igrejas,casar
2051,365-igrejas,com
2052,365-igrejas,uma
2053,365-igrejas,mulher
2054,365-igrejas,que
2055,365-igrejas,eu
2056,365-igrejas,quero
2057,365-igrejas,bem
2058,365-igrejas,(2X)
2059,365-igrejas,Me
2060,365-igrejas,nascer
2061,365-igrejas,um
2062,365-igrejas,bacuri
2063,365-igrejas,Vou
2064,365-igrejas,me
2065,365-igrejas,embora
2066,365-igrejas,pra
2067,365-igrejas,"Bahia,"
2068,365-igrejas,vou.
2069,365-igrejas,Vou
2070,365-igrejas,batizar
2071,365-igrejas,no
2072,365-igrejas,Bonfim
